"","FECHA_ACCIDENTE","A�.O_ACCIDENTE","MES_ACCIDENTE","DIA_ACCIDENTE","HORA_ACCIDENTE","GRAVEDAD_ACCIDENTE","CLASE_ACCIDENTE","SITIO_EXACTO_ACCIDENTE","CANT_HERIDOS_EN._SITIO_ACCIDENTE","CANT_MUERTOS_EN._SITIO_ACCIDENTE","CANTIDAD_ACCIDENTES","lat","long"
"2771",2019-06-28,2019,6,"Vie","10:05:00:AM","Solo daños","Choque","CL 98 CR 52",NA,NA,1,40.5620300167063,-4.98225999296747
"2772",2019-06-28,2019,6,"Vie","10:20:00:PM","Solo daños","Choque","CR 43 CL 80 169",NA,NA,1,41.4430700062975,-3.98117996006329
"2773",2019-06-28,2019,6,"Vie","11:00:00:PM","Solo daños","Choque","CL 45 CR 7",NA,NA,1,41.527540018562,-4.11552996566311
"2774",2019-06-28,2019,6,"Vie","11:30:00:AM","Solo daños","Choque","CR 58 75 21",NA,NA,1,NA,NA
"2775",2019-06-28,2019,6,"Vie","12:10:00:PM","Solo daños","Choque","CL 30 CR 6 Y 8",NA,NA,1,19.1089000409045,-104.315899943149
"2776",2019-06-29,2019,6,"Sáb","01:00:00:PM","Solo daños","Choque","CR 43 CL 80",NA,NA,1,41.4430700062975,-3.98117996006329
"2777",2019-06-29,2019,6,"Sáb","01:00:00:PM","Solo daños","Choque","CL 41B 1F 116",NA,NA,1,NA,NA
"2778",2019-06-29,2019,6,"Sáb","03:10:00:PM","Con heridos","Choque","CR 21 CL 47",1,NA,1,41.3671499962765,-4.11071003606111
"2779",2019-06-29,2019,6,"Sáb","03:20:00:PM","Solo daños","Choque","CR 50 CL 61",NA,NA,1,41.4429400029792,-3.98212996496918
"2780",2019-06-29,2019,6,"Sáb","03:25:00:PM","Solo daños","Choque","CL 110 CR 3 SUR",NA,NA,1,18.9060299885022,-103.887320032291
"2781",2019-06-29,2019,6,"Sáb","03:30:00:PM","Solo daños","Choque","VIA 40 CL 62 174",NA,NA,1,42.5523693284431,-6.63176562431559
"2782",2019-06-29,2019,6,"Sáb","04:50:00:PM","Solo daños","Choque","CR 15 CL 6",NA,NA,1,41.3680600195043,-4.11006001946984
"2783",2019-06-29,2019,6,"Sáb","05:10:00:AM","Con heridos","Choque","CR 46 CL 92 Y 93",1,NA,1,41.3660600135876,-4.11148997215159
"2784",2019-06-29,2019,6,"Sáb","08:20:00:PM","Con heridos","Choque","CR 26C7 74C 41",1,NA,1,NA,NA
"2785",2019-06-29,2019,6,"Sáb","09:20:00:AM","Solo daños","Choque","CL 47C CR 22",NA,NA,1,41.3680600195043,-4.11048003663797
"2786",2019-06-29,2019,6,"Sáb","09:55:00:AM","Con heridos","Choque","CL 44 36 120",1,NA,1,5.0611708348635,-75.5060738084055
"2787",2019-06-29,2019,6,"Sáb","10:00:00:AM","Solo daños","Choque","CL 19 CR 2B",NA,NA,1,40.36511071079,-4.89135182378418
"2788",2019-06-29,2019,6,"Sáb","10:05:00:AM","Con heridos","Atropello","CL 47C CR 22",1,NA,1,41.3680600195043,-4.11048003663797
"2789",2019-06-29,2019,6,"Sáb","10:10:00:AM","Solo daños","Choque","CL 100 CR 44",NA,NA,1,51.3859899953874,-0.158660039379555
"2790",2019-06-29,2019,6,"Sáb","10:20:00:PM","Con muertos","Choque","CR 14 CL 45F",NA,1,1,41.3820500026374,-4.18737000049435
"2791",2019-06-29,2019,6,"Sáb","12:50:00:PM","Solo daños","Choque","CL 17 CR 18",NA,NA,1,42.5812736584718,-6.46811887923076
"2792",2019-06-29,2019,6,"Sáb","10:51:00:AM","Solo daños","Choque","CIRCUNVALAR CR 24",NA,NA,1,8.74705000000006,-75.88901
"2793",2019-06-30,2019,6,"Dom","06:30:00:AM","Con heridos","Choque","CL 50 CR 33",1,NA,1,41.3658199977902,-4.11138997604669
